Geographic area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit multiplier,Unit of measure,Observation Status,Observation confidentaility,LOWER_BOUND,UPPER_BOUND,WGTD_SAMPL_SIZE,OBS_FOOTNOTE,SERIES_FOOTNOTE,DATA_SOURCE,SOURCE_LINK,CUSTODIAN,Time period activity related to when the data are collected,REF_PERIOD,COVERAGE_TIME,Current age
Afghanistan,Per cent of pregnant women living with HIV receiving lifelong ART,Total,2014,4.2,Units,%,Estimated value,Free,1.6,9,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving lifelong ART,Total,2015,3.4,Units,%,Estimated value,Free,1.3,7.5,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving lifelong ART,Total,2016,3.7,Units,%,Estimated value,Free,1.3,8.5,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving lifelong ART,Total,2017,7.8,Units,%,Estimated value,Free,2.6,18,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving lifelong ART,Total,2018,7.4,Units,%,Estimated value,Free,2.3,17.5,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving lifelong ART,Total,2019,9.4,Units,%,Estimated value,Free,3,23.5,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving lifelong ART,Total,2020,9.6,Units,%,Estimated value,Free,2.8,25,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2010,0,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2011,0,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2012,0,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2013,10,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2014,10,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2015,10,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2016,10,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2017,20,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2018,20,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2019,20,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant women living with HIV receiving lifelong antiretroviral treatment (ART),Total,2020,30,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2010,2.1,Units,%,Estimated value,Free,1.1,5,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2011,1.3,Units,%,Estimated value,Free,<1,3.2,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2012,<1,Units,%,Estimated value,Free,<1,1.5,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2013,2.8,Units,%,Estimated value,Free,1.3,7.3,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2014,4.2,Units,%,Estimated value,Free,1.9,11,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2015,3.4,Units,%,Estimated value,Free,1.6,9.4,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2016,3.7,Units,%,Estimated value,Free,1.6,10.6,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2017,7.8,Units,%,Estimated value,Free,3.4,23.6,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2018,7.4,Units,%,Estimated value,Free,3.1,23.8,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2019,9.4,Units,%,Estimated value,Free,3.8,29.5,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Per cent of pregnant women living with HIV receiving effective ARVs for PMTCT (excludes single-dose nevirapine),Total,2020,9.6,Units,%,Estimated value,Free,3.7,33.5,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring and UNAIDS 2021 estimates,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant woment living with HIV receiving anitretroviral treatments (ARVs) for prevention of mother to child transmission programmes (PMTCT),Total,2010,0,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant woment living with HIV receiving anitretroviral treatments (ARVs) for prevention of mother to child transmission programmes (PMTCT),Total,2011,0,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant woment living with HIV receiving anitretroviral treatments (ARVs) for prevention of mother to child transmission programmes (PMTCT),Total,2012,0,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant woment living with HIV receiving anitretroviral treatments (ARVs) for prevention of mother to child transmission programmes (PMTCT),Total,2013,10,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant woment living with HIV receiving anitretroviral treatments (ARVs) for prevention of mother to child transmission programmes (PMTCT),Total,2014,10,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant woment living with HIV receiving anitretroviral treatments (ARVs) for prevention of mother to child transmission programmes (PMTCT),Total,2015,10,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
Afghanistan,Reported number of pregnant woment living with HIV receiving anitretroviral treatments (ARVs) for prevention of mother to child transmission programmes (PMTCT),Total,2016,10,Units,Number,Reported,Free,,,,,Data from Global AIDS Monitoring and UNAIDS estimates are published by UNAIDS in collaboration with UNICEF and WHO. More data can be found at http://aidsinfo.unaids.org/.,Global AIDS Monitoring,http://aidsinfo.unaids.org/,,,,2010-2020,Total
